model,LS,MAE,date,horizon,place,forecast_date
SEIRD_no_detection_rw,-1.6242,175.0000,2020-07-18,27.0000,CO,2020-06-21
SEIRD_no_detection_rw,-1.6242,173.0000,2020-07-18,27.0000,AL,2020-06-21
SEIRD_no_detection_rw,-1.6722,7528.5000,2020-07-19,28.0000,FL,2020-06-21
SEIRD_no_detection_rw,-1.6722,2596.0000,2020-07-19,28.0000,TX,2020-06-21
SEIRD_no_detection_rw,-1.6722,176.5000,2020-07-19,28.0000,MN,2020-06-21
SEIRD_no_detection_rw,-1.6722,327.0000,2020-07-19,28.0000,NJ,2020-06-21
SEIRD_no_detection_rw,-1.6722,25.5000,2020-07-19,28.0000,RI,2020-06-21
SEIRD_no_detection_rw,-1.6722,23.0000,2020-07-19,28.0000,MT,2020-06-21
SEIRD_no_detection_rw,-1.6722,25.0000,2020-07-19,28.0000,WV,2020-06-21
SEIRD_no_detection_rw,-1.6722,13.0000,2020-07-19,28.0000,DE,2020-06-21
SEIRD_no_detection_rw,-1.6722,3.0000,2020-07-19,28.0000,NE,2020-06-21
SEIRD_no_detection_rw,-1.6722,1023.5000,2020-07-19,28.0000,GA,2020-06-21
SEIRD_no_detection_rw,-1.6722,14.0000,2020-07-19,28.0000,SD,2020-06-21
SEIRD_no_detection_rw,-1.6722,83.5000,2020-07-19,28.0000,PA,2020-06-21
SEIRD_no_detection_rw,-1.6722,204.0000,2020-07-19,28.0000,WI,2020-06-21
SEIRD_no_detection_rw,-1.6722,354.0000,2020-07-19,28.0000,MS,2020-06-21
SEIRD_no_detection_rw,-1.6722,3.5000,2020-07-19,28.0000,CT,2020-06-21
SEIRD_no_detection_rw,-1.6722,8.0000,2020-07-19,28.0000,WY,2020-06-21
SEIRD_no_detection_rw,-1.6722,104.0000,2020-07-19,28.0000,UT,2020-06-21
SEIRD_no_detection_rw,-1.6722,1992.5000,2020-07-19,28.0000,CA,2020-06-21
SEIRD_no_detection_rw,-1.6722,165.0000,2020-07-19,28.0000,MA,2020-06-21
SEIRD_no_detection_rw,-1.6722,7.0000,2020-07-19,28.0000,NH,2020-06-21
SEIRD_no_detection_rw,-1.6722,97.0000,2020-07-19,28.0000,OR,2020-06-21
SEIRD_no_detection_rw,-1.6722,1023.5000,2020-07-19,28.0000,SC,2020-06-21
SEIRD_no_detection_rw,-1.6722,34.0000,2020-07-19,28.0000,KS,2020-06-21
SEIRD_no_detection_rw,-1.6722,788.0000,2020-07-19,28.0000,OH,2020-06-21
SEIRD_no_detection_rw,-1.6722,62.0000,2020-07-19,28.0000,VA,2020-06-21
SEIRD_no_detection_rw,-1.6722,188.5000,2020-07-19,28.0000,AR,2020-06-21
SEIRD_no_detection_rw,-1.6722,22.0000,2020-07-19,28.0000,KY,2020-06-21
SEIRD_no_detection_rw,-1.6722,3.0000,2020-07-19,28.0000,ME,2020-06-21
SEIRD_no_detection_rw,-1.6722,376.0000,2020-07-19,28.0000,MI,2020-06-21
SEIRD_no_detection_rw,-1.6722,1.0000,2020-07-19,28.0000,AK,2020-06-21
SEIRD_no_detection_rw,-1.6722,26.5000,2020-07-19,28.0000,IL,2020-06-21
SEIRD_no_detection_rw,-1.6722,221.0000,2020-07-19,28.0000,IN,2020-06-21
SEIRD_no_detection_rw,-1.6722,648.5000,2020-07-19,28.0000,MO,2020-06-21
SEIRD_no_detection_rw,-1.6722,713.5000,2020-07-19,28.0000,NC,2020-06-21
SEIRD_no_detection_rw,-1.6722,7.0000,2020-07-19,28.0000,DC,2020-06-21
SEIRD_no_detection_rw,-1.6722,3.0000,2020-07-19,28.0000,ND,2020-06-21
SEIRD_no_detection_rw,-1.6722,5.0000,2020-07-19,28.0000,VT,2020-06-21
SEIRD_no_detection_rw,-1.6722,23.5000,2020-07-19,28.0000,ID,2020-06-21
SEIRD_no_detection_rw,-1.6722,848.0000,2020-07-19,28.0000,OK,2020-06-21
SEIRD_no_detection_rw,-1.6722,6100.5000,2020-07-19,28.0000,AZ,2020-06-21
SEIRD_no_detection_rw,-1.6722,133.0000,2020-07-19,28.0000,IA,2020-06-21
SEIRD_no_detection_rw,-1.6722,301.5000,2020-07-19,28.0000,NV,2020-06-21
SEIRD_no_detection_rw,-1.6722,15.0000,2020-07-19,28.0000,HI,2020-06-21
SEIRD_no_detection_rw,-1.6722,19.0000,2020-07-19,28.0000,MD,2020-06-21
SEIRD_no_detection_rw,-1.6722,337.0000,2020-07-19,28.0000,NY,2020-06-21
SEIRD_no_detection_rw,-1.6722,78.0000,2020-07-19,28.0000,TN,2020-06-21
SEIRD_no_detection_rw,-1.6722,108.0000,2020-07-19,28.0000,LA,2020-06-21
SEIRD_no_detection_rw,-1.6722,305.5000,2020-07-19,28.0000,WA,2020-06-21
SEIRD_no_detection_rw,-1.6722,19.0000,2020-07-19,28.0000,NM,2020-06-21
SEIRD_no_detection_rw,-1.6722,187.0000,2020-07-19,28.0000,CO,2020-06-21
SEIRD_no_detection_rw,-1.6722,204.5000,2020-07-19,28.0000,AL,2020-06-21
SEIRD_no_detection_rw,-0.2176,70.5000,2020-06-29,1.0000,FL,2020-06-28
SEIRD_no_detection_rw,-0.2176,42.0000,2020-06-29,1.0000,TX,2020-06-28
SEIRD_no_detection_rw,-0.2176,1.0000,2020-06-29,1.0000,MN,2020-06-28
SEIRD_no_detection_rw,-0.2176,33.0000,2020-06-29,1.0000,NJ,2020-06-28
SEIRD_no_detection_rw,-0.2176,16.0000,2020-06-29,1.0000,RI,2020-06-28
SEIRD_no_detection_rw,-0.2176,0.0000,2020-06-29,1.0000,MT,2020-06-28
SEIRD_no_detection_rw,-0.2176,1.0000,2020-06-29,1.0000,WV,2020-06-28
SEIRD_no_detection_rw,-0.2176,4.0000,2020-06-29,1.0000,DE,2020-06-28
SEIRD_no_detection_rw,-0.2176,0.0000,2020-06-29,1.0000,NE,2020-06-28
SEIRD_no_detection_rw,-0.2176,37.0000,2020-06-29,1.0000,GA,2020-06-28
SEIRD_no_detection_rw,-0.2176,1.0000,2020-06-29,1.0000,SD,2020-06-28
SEIRD_no_detection_rw,-0.2176,21.0000,2020-06-29,1.0000,PA,2020-06-28
SEIRD_no_detection_rw,-0.2176,8.0000,2020-06-29,1.0000,WI,2020-06-28
SEIRD_no_detection_rw,-0.2176,6.0000,2020-06-29,1.0000,MS,2020-06-28
SEIRD_no_detection_rw,-0.2176,3.0000,2020-06-29,1.0000,CT,2020-06-28
SEIRD_no_detection_rw,-0.2176,0.0000,2020-06-29,1.0000,WY,2020-06-28
SEIRD_no_detection_rw,-0.2176,2.0000,2020-06-29,1.0000,UT,2020-06-28
SEIRD_no_detection_rw,-0.2176,37.0000,2020-06-29,1.0000,CA,2020-06-28
SEIRD_no_detection_rw,-0.2176,14.0000,2020-06-29,1.0000,MA,2020-06-28
SEIRD_no_detection_rw,-0.2176,2.0000,2020-06-29,1.0000,NH,2020-06-28
SEIRD_no_detection_rw,-0.2176,1.0000,2020-06-29,1.0000,OR,2020-06-28
SEIRD_no_detection_rw,-0.2176,15.0000,2020-06-29,1.0000,SC,2020-06-28
SEIRD_no_detection_rw,-0.2176,1.5000,2020-06-29,1.0000,KS,2020-06-28
SEIRD_no_detection_rw,-0.2176,19.0000,2020-06-29,1.0000,OH,2020-06-28
SEIRD_no_detection_rw,-0.2176,7.0000,2020-06-29,1.0000,VA,2020-06-28
SEIRD_no_detection_rw,-0.2176,7.0000,2020-06-29,1.0000,AR,2020-06-28
SEIRD_no_detection_rw,-0.2176,3.0000,2020-06-29,1.0000,KY,2020-06-28
SEIRD_no_detection_rw,-0.2176,0.0000,2020-06-29,1.0000,ME,2020-06-28
SEIRD_no_detection_rw,-0.2176,9.0000,2020-06-29,1.0000,MI,2020-06-28
SEIRD_no_detection_rw,-0.2176,0.0000,2020-06-29,1.0000,AK,2020-06-28
SEIRD_no_detection_rw,-0.2176,177.0000,2020-06-29,1.0000,IL,2020-06-28
SEIRD_no_detection_rw,-0.2176,11.0000,2020-06-29,1.0000,IN,2020-06-28
SEIRD_no_detection_rw,-0.2176,8.0000,2020-06-29,1.0000,MO,2020-06-28
SEIRD_no_detection_rw,-0.2176,17.0000,2020-06-29,1.0000,NC,2020-06-28
SEIRD_no_detection_rw,-0.2176,1.0000,2020-06-29,1.0000,DC,2020-06-28
SEIRD_no_detection_rw,-0.2176,0.0000,2020-06-29,1.0000,ND,2020-06-28
SEIRD_no_detection_rw,-0.2176,0.0000,2020-06-29,1.0000,VT,2020-06-28
SEIRD_no_detection_rw,-0.2176,1.0000,2020-06-29,1.0000,ID,2020-06-28
SEIRD_no_detection_rw,-0.2176,5.0000,2020-06-29,1.0000,OK,2020-06-28
SEIRD_no_detection_rw,-0.2176,68.0000,2020-06-29,1.0000,AZ,2020-06-28
SEIRD_no_detection_rw,-0.2176,1.0000,2020-06-29,1.0000,IA,2020-06-28
SEIRD_no_detection_rw,-0.2176,3.0000,2020-06-29,1.0000,NV,2020-06-28
SEIRD_no_detection_rw,-0.2176,0.0000,2020-06-29,1.0000,HI,2020-06-28
SEIRD_no_detection_rw,-0.2176,7.0000,2020-06-29,1.0000,MD,2020-06-28
SEIRD_no_detection_rw,-0.2176,11.0000,2020-06-29,1.0000,NY,2020-06-28
SEIRD_no_detection_rw,-0.2176,0.0000,2020-06-29,1.0000,TN,2020-06-28
SEIRD_no_detection_rw,-0.2176,19.0000,2020-06-29,1.0000,LA,2020-06-28
SEIRD_no_detection_rw,-0.2176,1.0000,2020-06-29,1.0000,WA,2020-06-28
SEIRD_no_detection_rw,-0.2176,3.0000,2020-06-29,1.0000,NM,2020-06-28
SEIRD_no_detection_rw,-0.2176,3.0000,2020-06-29,1.0000,CO,2020-06-28
SEIRD_no_detection_rw,-0.2176,5.0000,2020-06-29,1.0000,AL,2020-06-28
SEIRD_no_detection_rw,-0.2454,127.0000,2020-06-30,2.0000,FL,2020-06-28
SEIRD_no_detection_rw,-0.2454,61.0000,2020-06-30,2.0000,TX,2020-06-28
SEIRD_no_detection_rw,-0.2454,3.0000,2020-06-30,2.0000,MN,2020-06-28
SEIRD_no_detection_rw,-0.2454,37.0000,2020-06-30,2.0000,NJ,2020-06-28
SEIRD_no_detection_rw,-0.2454,17.0000,2020-06-30,2.0000,RI,2020-06-28
SEIRD_no_detection_rw,-0.2454,1.0000,2020-06-30,2.0000,MT,2020-06-28
SEIRD_no_detection_rw,-0.2454,2.0000,2020-06-30,2.0000,WV,2020-06-28
SEIRD_no_detection_rw,-0.2454,6.0000,2020-06-30,2.0000,DE,2020-06-28
SEIRD_no_detection_rw,-0.2454,2.0000,2020-06-30,2.0000,NE,2020-06-28
SEIRD_no_detection_rw,-0.2454,63.0000,2020-06-30,2.0000,GA,2020-06-28
SEIRD_no_detection_rw,-0.2454,2.0000,2020-06-30,2.0000,SD,2020-06-28
SEIRD_no_detection_rw,-0.2454,18.0000,2020-06-30,2.0000,PA,2020-06-28
SEIRD_no_detection_rw,-0.2454,9.0000,2020-06-30,2.0000,WI,2020-06-28
SEIRD_no_detection_rw,-0.2454,6.0000,2020-06-30,2.0000,MS,2020-06-28
SEIRD_no_detection_rw,-0.2454,7.0000,2020-06-30,2.0000,CT,2020-06-28
SEIRD_no_detection_rw,-0.2454,0.0000,2020-06-30,2.0000,WY,2020-06-28
SEIRD_no_detection_rw,-0.2454,2.0000,2020-06-30,2.0000,UT,2020-06-28
SEIRD_no_detection_rw,-0.2454,24.0000,2020-06-30,2.0000,CA,2020-06-28
SEIRD_no_detection_rw,-0.2454,48.0000,2020-06-30,2.0000,MA,2020-06-28
SEIRD_no_detection_rw,-0.2454,1.0000,2020-06-30,2.0000,NH,2020-06-28
SEIRD_no_detection_rw,-0.2454,1.0000,2020-06-30,2.0000,OR,2020-06-28
SEIRD_no_detection_rw,-0.2454,16.0000,2020-06-30,2.0000,SC,2020-06-28
SEIRD_no_detection_rw,-0.2454,1.0000,2020-06-30,2.0000,KS,2020-06-28
SEIRD_no_detection_rw,-0.2454,7.0000,2020-06-30,2.0000,OH,2020-06-28
SEIRD_no_detection_rw,-0.2454,1.0000,2020-06-30,2.0000,VA,2020-06-28
SEIRD_no_detection_rw,-0.2454,10.0000,2020-06-30,2.0000,AR,2020-06-28
SEIRD_no_detection_rw,-0.2454,3.0000,2020-06-30,2.0000,KY,2020-06-28
SEIRD_no_detection_rw,-0.2454,0.0000,2020-06-30,2.0000,ME,2020-06-28
SEIRD_no_detection_rw,-0.2454,9.0000,2020-06-30,2.0000,MI,2020-06-28
SEIRD_no_detection_rw,-0.2454,0.0000,2020-06-30,2.0000,AK,2020-06-28
SEIRD_no_detection_rw,-0.2454,192.5000,2020-06-30,2.0000,IL,2020-06-28
SEIRD_no_detection_rw,-0.2454,11.0000,2020-06-30,2.0000,IN,2020-06-28
SEIRD_no_detection_rw,-0.2454,15.0000,2020-06-30,2.0000,MO,2020-06-28
SEIRD_no_detection_rw,-0.2454,17.5000,2020-06-30,2.0000,NC,2020-06-28
SEIRD_no_detection_rw,-0.2454,3.0000,2020-06-30,2.0000,DC,2020-06-28
SEIRD_no_detection_rw,-0.2454,1.0000,2020-06-30,2.0000,ND,2020-06-28
SEIRD_no_detection_rw,-0.2454,0.0000,2020-06-30,2.0000,VT,2020-06-28
SEIRD_no_detection_rw,-0.2454,1.0000,2020-06-30,2.0000,ID,2020-06-28
SEIRD_no_detection_rw,-0.2454,8.0000,2020-06-30,2.0000,OK,2020-06-28
SEIRD_no_detection_rw,-0.2454,106.0000,2020-06-30,2.0000,AZ,2020-06-28
SEIRD_no_detection_rw,-0.2454,2.0000,2020-06-30,2.0000,IA,2020-06-28
SEIRD_no_detection_rw,-0.2454,7.0000,2020-06-30,2.0000,NV,2020-06-28
SEIRD_no_detection_rw,-0.2454,0.0000,2020-06-30,2.0000,HI,2020-06-28
SEIRD_no_detection_rw,-0.2454,7.0000,2020-06-30,2.0000,MD,2020-06-28
SEIRD_no_detection_rw,-0.2454,33.0000,2020-06-30,2.0000,NY,2020-06-28
SEIRD_no_detection_rw,-0.2454,4.0000,2020-06-30,2.0000,TN,2020-06-28
SEIRD_no_detection_rw,-0.2454,17.0000,2020-06-30,2.0000,LA,2020-06-28
SEIRD_no_detection_rw,-0.2454,5.0000,2020-06-30,2.0000,WA,2020-06-28
SEIRD_no_detection_rw,-0.2454,4.0000,2020-06-30,2.0000,NM,2020-06-28
SEIRD_no_detection_rw,-0.2454,3.0000,2020-06-30,2.0000,CO,2020-06-28
SEIRD_no_detection_rw,-0.2454,1.0000,2020-06-30,2.0000,AL,2020-06-28
SEIRD_no_detection_rw,-0.2858,223.5000,2020-07-01,3.0000,FL,2020-06-28
SEIRD_no_detection_rw,-0.2858,80.0000,2020-07-01,3.0000,TX,2020-06-28
SEIRD_no_detection_rw,-0.2858,6.0000,2020-07-01,3.0000,MN,2020-06-28
SEIRD_no_detection_rw,-0.2858,41.5000,2020-07-01,3.0000,NJ,2020-06-28
SEIRD_no_detection_rw,-0.2858,19.0000,2020-07-01,3.0000,RI,2020-06-28
SEIRD_no_detection_rw,-0.2858,1.0000,2020-07-01,3.0000,MT,2020-06-28
SEIRD_no_detection_rw,-0.2858,3.0000,2020-07-01,3.0000,WV,2020-06-28
SEIRD_no_detection_rw,-0.2858,11.0000,2020-07-01,3.0000,DE,2020-06-28
SEIRD_no_detection_rw,-0.2858,1.0000,2020-07-01,3.0000,NE,2020-06-28
SEIRD_no_detection_rw,-0.2858,98.0000,2020-07-01,3.0000,GA,2020-06-28
SEIRD_no_detection_rw,-0.2858,1.0000,2020-07-01,3.0000,SD,2020-06-28
SEIRD_no_detection_rw,-0.2858,17.5000,2020-07-01,3.0000,PA,2020-06-28
SEIRD_no_detection_rw,-0.2858,16.0000,2020-07-01,3.0000,WI,2020-06-28
SEIRD_no_detection_rw,-0.2858,1.0000,2020-07-01,3.0000,MS,2020-06-28
SEIRD_no_detection_rw,-0.2858,12.0000,2020-07-01,3.0000,CT,2020-06-28
SEIRD_no_detection_rw,-0.2858,1.0000,2020-07-01,3.0000,WY,2020-06-28
SEIRD_no_detection_rw,-0.2858,5.0000,2020-07-01,3.0000,UT,2020-06-28
SEIRD_no_detection_rw,-0.2858,37.0000,2020-07-01,3.0000,CA,2020-06-28
SEIRD_no_detection_rw,-0.2858,43.0000,2020-07-01,3.0000,MA,2020-06-28
SEIRD_no_detection_rw,-0.2858,2.0000,2020-07-01,3.0000,NH,2020-06-28
SEIRD_no_detection_rw,-0.2858,4.0000,2020-07-01,3.0000,OR,2020-06-28
SEIRD_no_detection_rw,-0.2858,13.0000,2020-07-01,3.0000,SC,2020-06-28
SEIRD_no_detection_rw,-0.2858,0.0000,2020-07-01,3.0000,KS,2020-06-28
SEIRD_no_detection_rw,-0.2858,29.0000,2020-07-01,3.0000,OH,2020-06-28
SEIRD_no_detection_rw,-0.2858,7.0000,2020-07-01,3.0000,VA,2020-06-28
SEIRD_no_detection_rw,-0.2858,11.0000,2020-07-01,3.0000,AR,2020-06-28
SEIRD_no_detection_rw,-0.2858,1.0000,2020-07-01,3.0000,KY,2020-06-28
SEIRD_no_detection_rw,-0.2858,1.0000,2020-07-01,3.0000,ME,2020-06-28
SEIRD_no_detection_rw,-0.2858,3.0000,2020-07-01,3.0000,MI,2020-06-28
SEIRD_no_detection_rw,-0.2858,1.0000,2020-07-01,3.0000,AK,2020-06-28
SEIRD_no_detection_rw,-0.2858,204.0000,2020-07-01,3.0000,IL,2020-06-28
SEIRD_no_detection_rw,-0.2858,19.0000,2020-07-01,3.0000,IN,2020-06-28
SEIRD_no_detection_rw,-0.2858,13.0000,2020-07-01,3.0000,MO,2020-06-28
SEIRD_no_detection_rw,-0.2858,27.0000,2020-07-01,3.0000,NC,2020-06-28
SEIRD_no_detection_rw,-0.2858,3.0000,2020-07-01,3.0000,DC,2020-06-28
SEIRD_no_detection_rw,-0.2858,1.0000,2020-07-01,3.0000,ND,2020-06-28
SEIRD_no_detection_rw,-0.2858,0.0000,2020-07-01,3.0000,VT,2020-06-28
SEIRD_no_detection_rw,-0.2858,3.0000,2020-07-01,3.0000,ID,2020-06-28
SEIRD_no_detection_rw,-0.2858,13.0000,2020-07-01,3.0000,OK,2020-06-28
SEIRD_no_detection_rw,-0.2858,123.0000,2020-07-01,3.0000,AZ,2020-06-28
SEIRD_no_detection_rw,-0.2858,7.0000,2020-07-01,3.0000,IA,2020-06-28
SEIRD_no_detection_rw,-0.2858,12.0000,2020-07-01,3.0000,NV,2020-06-28
SEIRD_no_detection_rw,-0.2858,0.0000,2020-07-01,3.0000,HI,2020-06-28
SEIRD_no_detection_rw,-0.2858,6.0000,2020-07-01,3.0000,MD,2020-06-28
SEIRD_no_detection_rw,-0.2858,15.0000,2020-07-01,3.0000,NY,2020-06-28
SEIRD_no_detection_rw,-0.2858,0.0000,2020-07-01,3.0000,TN,2020-06-28
SEIRD_no_detection_rw,-0.2858,23.0000,2020-07-01,3.0000,LA,2020-06-28
SEIRD_no_detection_rw,-0.2858,2.0000,2020-07-01,3.0000,WA,2020-06-28
SEIRD_no_detection_rw,-0.2858,6.0000,2020-07-01,3.0000,NM,2020-06-28
SEIRD_no_detection_rw,-0.2858,6.0000,2020-07-01,3.0000,CO,2020-06-28
SEIRD_no_detection_rw,-0.2858,1.0000,2020-07-01,3.0000,AL,2020-06-28
SEIRD_no_detection_rw,-0.3304,317.0000,2020-07-02,4.0000,FL,2020-06-28
SEIRD_no_detection_rw,-0.3304,110.0000,2020-07-02,4.0000,TX,2020-06-28
SEIRD_no_detection_rw,-0.3304,3.0000,2020-07-02,4.0000,MN,2020-06-28
SEIRD_no_detection_rw,-0.3304,55.0000,2020-07-02,4.0000,NJ,2020-06-28
SEIRD_no_detection_rw,-0.3304,19.0000,2020-07-02,4.0000,RI,2020-06-28
SEIRD_no_detection_rw,-0.3304,2.0000,2020-07-02,4.0000,MT,2020-06-28
SEIRD_no_detection_rw,-0.3304,4.0000,2020-07-02,4.0000,WV,2020-06-28
SEIRD_no_detection_rw,-0.3304,14.0000,2020-07-02,4.0000,DE,2020-06-28
SEIRD_no_detection_rw,-0.3304,5.0000,2020-07-02,4.0000,NE,2020-06-28
SEIRD_no_detection_rw,-0.3304,136.5000,2020-07-02,4.0000,GA,2020-06-28
SEIRD_no_detection_rw,-0.3304,2.0000,2020-07-02,4.0000,SD,2020-06-28
SEIRD_no_detection_rw,-0.3304,23.0000,2020-07-02,4.0000,PA,2020-06-28
SEIRD_no_detection_rw,-0.3304,19.0000,2020-07-02,4.0000,WI,2020-06-28
SEIRD_no_detection_rw,-0.3304,8.0000,2020-07-02,4.0000,MS,2020-06-28
SEIRD_no_detection_rw,-0.3304,16.0000,2020-07-02,4.0000,CT,2020-06-28
SEIRD_no_detection_rw,-0.3304,1.0000,2020-07-02,4.0000,WY,2020-06-28
SEIRD_no_detection_rw,-0.3304,7.0000,2020-07-02,4.0000,UT,2020-06-28
SEIRD_no_detection_rw,-0.3304,39.0000,2020-07-02,4.0000,CA,2020-06-28
SEIRD_no_detection_rw,-0.3304,14.0000,2020-07-02,4.0000,MA,2020-06-28
SEIRD_no_detection_rw,-0.3304,2.0000,2020-07-02,4.0000,NH,2020-06-28
SEIRD_no_detection_rw,-0.3304,7.0000,2020-07-02,4.0000,OR,2020-06-28
SEIRD_no_detection_rw,-0.3304,20.5000,2020-07-02,4.0000,SC,2020-06-28
SEIRD_no_detection_rw,-0.3304,0.0000,2020-07-02,4.0000,KS,2020-06-28
SEIRD_no_detection_rw,-0.3304,41.0000,2020-07-02,4.0000,OH,2020-06-28
SEIRD_no_detection_rw,-0.3304,20.0000,2020-07-02,4.0000,VA,2020-06-28
SEIRD_no_detection_rw,-0.3304,18.0000,2020-07-02,4.0000,AR,2020-06-28
SEIRD_no_detection_rw,-0.3304,2.0000,2020-07-02,4.0000,KY,2020-06-28
SEIRD_no_detection_rw,-0.3304,2.0000,2020-07-02,4.0000,ME,2020-06-28
SEIRD_no_detection_rw,-0.3304,5.0000,2020-07-02,4.0000,MI,2020-06-28
SEIRD_no_detection_rw,-0.3304,1.0000,2020-07-02,4.0000,AK,2020-06-28
SEIRD_no_detection_rw,-0.3304,205.0000,2020-07-02,4.0000,IL,2020-06-28
SEIRD_no_detection_rw,-0.3304,26.0000,2020-07-02,4.0000,IN,2020-06-28
SEIRD_no_detection_rw,-0.3304,12.0000,2020-07-02,4.0000,MO,2020-06-28
SEIRD_no_detection_rw,-0.3304,43.0000,2020-07-02,4.0000,NC,2020-06-28
SEIRD_no_detection_rw,-0.3304,3.0000,2020-07-02,4.0000,DC,2020-06-28
SEIRD_no_detection_rw,-0.3304,1.0000,2020-07-02,4.0000,ND,2020-06-28
SEIRD_no_detection_rw,-0.3304,1.0000,2020-07-02,4.0000,VT,2020-06-28
SEIRD_no_detection_rw,-0.3304,4.0000,2020-07-02,4.0000,ID,2020-06-28
SEIRD_no_detection_rw,-0.3304,14.0000,2020-07-02,4.0000,OK,2020-06-28
SEIRD_no_detection_rw,-0.3304,192.0000,2020-07-02,4.0000,AZ,2020-06-28
SEIRD_no_detection_rw,-0.3304,12.0000,2020-07-02,4.0000,IA,2020-06-28
SEIRD_no_detection_rw,-0.3304,8.0000,2020-07-02,4.0000,NV,2020-06-28
SEIRD_no_detection_rw,-0.3304,1.0000,2020-07-02,4.0000,HI,2020-06-28
SEIRD_no_detection_rw,-0.3304,13.0000,2020-07-02,4.0000,MD,2020-06-28
SEIRD_no_detection_rw,-0.3304,9.0000,2020-07-02,4.0000,NY,2020-06-28
SEIRD_no_detection_rw,-0.3304,3.0000,2020-07-02,4.0000,TN,2020-06-28
SEIRD_no_detection_rw,-0.3304,29.0000,2020-07-02,4.0000,LA,2020-06-28
SEIRD_no_detection_rw,-0.3304,4.0000,2020-07-02,4.0000,WA,2020-06-28
SEIRD_no_detection_rw,-0.3304,7.0000,2020-07-02,4.0000,NM,2020-06-28
SEIRD_no_detection_rw,-0.3304,13.0000,2020-07-02,4.0000,CO,2020-06-28
SEIRD_no_detection_rw,-0.3304,4.0000,2020-07-02,4.0000,AL,2020-06-28
SEIRD_no_detection_rw,-0.3962,415.5000,2020-07-03,5.0000,FL,2020-06-28
SEIRD_no_detection_rw,-0.3962,131.0000,2020-07-03,5.0000,TX,2020-06-28
SEIRD_no_detection_rw,-0.3962,6.0000,2020-07-03,5.0000,MN,2020-06-28
SEIRD_no_detection_rw,-0.3962,39.5000,2020-07-03,5.0000,NJ,2020-06-28
SEIRD_no_detection_rw,-0.3962,18.0000,2020-07-03,5.0000,RI,2020-06-28
SEIRD_no_detection_rw,-0.3962,1.0000,2020-07-03,5.0000,MT,2020-06-28
SEIRD_no_detection_rw,-0.3962,5.0000,2020-07-03,5.0000,WV,2020-06-28
SEIRD_no_detection_rw,-0.3962,17.0000,2020-07-03,5.0000,DE,2020-06-28
SEIRD_no_detection_rw,-0.3962,4.0000,2020-07-03,5.0000,NE,2020-06-28
SEIRD_no_detection_rw,-0.3962,198.0000,2020-07-03,5.0000,GA,2020-06-28
SEIRD_no_detection_rw,-0.3962,1.0000,2020-07-03,5.0000,SD,2020-06-28
SEIRD_no_detection_rw,-0.3962,22.5000,2020-07-03,5.0000,PA,2020-06-28
SEIRD_no_detection_rw,-0.3962,26.0000,2020-07-03,5.0000,WI,2020-06-28
SEIRD_no_detection_rw,-0.3962,15.0000,2020-07-03,5.0000,MS,2020-06-28
SEIRD_no_detection_rw,-0.3962,13.0000,2020-07-03,5.0000,CT,2020-06-28
SEIRD_no_detection_rw,-0.3962,2.0000,2020-07-03,5.0000,WY,2020-06-28
SEIRD_no_detection_rw,-0.3962,6.0000,2020-07-03,5.0000,UT,2020-06-28
SEIRD_no_detection_rw,-0.3962,94.0000,2020-07-03,5.0000,CA,2020-06-28
SEIRD_no_detection_rw,-0.3962,17.0000,2020-07-03,5.0000,MA,2020-06-28
SEIRD_no_detection_rw,-0.3962,4.0000,2020-07-03,5.0000,NH,2020-06-28
SEIRD_no_detection_rw,-0.3962,11.0000,2020-07-03,5.0000,OR,2020-06-28
SEIRD_no_detection_rw,-0.3962,39.0000,2020-07-03,5.0000,SC,2020-06-28
SEIRD_no_detection_rw,-0.3962,2.0000,2020-07-03,5.0000,KS,2020-06-28
SEIRD_no_detection_rw,-0.3962,81.0000,2020-07-03,5.0000,OH,2020-06-28
SEIRD_no_detection_rw,-0.3962,31.0000,2020-07-03,5.0000,VA,2020-06-28
SEIRD_no_detection_rw,-0.3962,25.0000,2020-07-03,5.0000,AR,2020-06-28
SEIRD_no_detection_rw,-0.3962,0.0000,2020-07-03,5.0000,KY,2020-06-28
SEIRD_no_detection_rw,-0.3962,3.0000,2020-07-03,5.0000,ME,2020-06-28
SEIRD_no_detection_rw,-0.3962,18.0000,2020-07-03,5.0000,MI,2020-06-28
SEIRD_no_detection_rw,-0.3962,0.0000,2020-07-03,5.0000,AK,2020-06-28
SEIRD_no_detection_rw,-0.3962,224.5000,2020-07-03,5.0000,IL,2020-06-28
SEIRD_no_detection_rw,-0.3962,25.5000,2020-07-03,5.0000,IN,2020-06-28
SEIRD_no_detection_rw,-0.3962,20.0000,2020-07-03,5.0000,MO,2020-06-28
SEIRD_no_detection_rw,-0.3962,60.0000,2020-07-03,5.0000,NC,2020-06-28
SEIRD_no_detection_rw,-0.3962,4.0000,2020-07-03,5.0000,DC,2020-06-28
SEIRD_no_detection_rw,-0.3962,2.0000,2020-07-03,5.0000,ND,2020-06-28
SEIRD_no_detection_rw,-0.3962,1.0000,2020-07-03,5.0000,VT,2020-06-28
SEIRD_no_detection_rw,-0.3962,5.0000,2020-07-03,5.0000,ID,2020-06-28
SEIRD_no_detection_rw,-0.3962,18.0000,2020-07-03,5.0000,OK,2020-06-28
SEIRD_no_detection_rw,-0.3962,265.5000,2020-07-03,5.0000,AZ,2020-06-28
